Count;Train Loss;Train Loss2;Train error;Val Loss;Val error
0;0.7719320893287659;0.8561791433393955;0.175146484375;0.8276027474552393;0.296609375
1;0.6179742814600467;0.7239511625468731;0.133564453125;0.7030737002044917;0.20867578125
2;0.5736743257939816;0.6575030621141196;0.124658203125;0.6424470707774163;0.1881328125
3;0.5320890577882529;0.5992725120484829;0.110458984375;0.6874138912856579;0.20393359375
4;0.5073047382757068;0.5727162239328026;0.102822265625;0.6761340322196484;0.199484375
5;0.4870999087020755;0.549208158776164;0.100146484375;0.6516664586365223;0.188716796875
6;0.4824850319325924;0.5243361897021532;0.099267578125;0.5770837853848935;0.156662109375
7;0.4787898578494787;0.5331309684365988;0.09857421875;0.5558414452970027;0.150125
8;0.4586183442920446;0.5068065270781517;0.092841796875;0.5309392216727138;0.142111328125
9;0.4533783870190382;0.4975432916730642;0.091796875;0.5351878409832715;0.14440625
10;0.4318994635529816;0.4743298964947462;0.08736328125;0.5277207802087068;0.14153515625
11;0.4304565095901489;0.47904201127588747;0.086044921875;0.5643842826038599;0.155958984375
12;0.42950369253754617;0.48254836767911913;0.086083984375;0.5620811916142702;0.156212890625
13;0.4114700065925717;0.46049479115754366;0.082060546875;0.5554622583240271;0.154224609375
14;0.41335691794753077;0.45570091780275107;0.0825;0.542279755011201;0.143892578125
15;0.40925183027982714;0.4506799239292741;0.084541015625;0.5377797880321741;0.1449921875
16;0.4029813495278358;0.4432410460710525;0.08091796875;0.5293880337849259;0.136107421875
17;0.39463543590158223;0.44061494164168835;0.080078125;0.5469924032241106;0.147236328125
18;0.3852045565098524;0.4274949748814106;0.076962890625;0.5432315928414464;0.144212890625
19;0.3869202432408929;0.41530719559639695;0.07775390625;0.5415903499424457;0.145201171875
20;0.3778486033529043;0.417169225923717;0.075732421875;0.5179679837152362;0.133216796875
21;0.3841529295220971;0.4169852231442928;0.076962890625;0.5707610049396753;0.151490234375
22;0.3756389228254557;0.40505883991718294;0.07455078125;0.5593043418675661;0.14748828125
23;0.37048455610871317;0.4070233999937773;0.074697265625;0.5474357519894838;0.145275390625
24;0.3595293217152357;0.3919174280762672;0.073642578125;0.561752920255065;0.1451171875
25;0.3766868744790554;0.4058827541768551;0.07751953125;0.5764996224194765;0.153009765625
26;0.3583058824390173;0.3890703494846821;0.07134765625;0.5646202577054501;0.145875
27;0.36164275884628294;0.38883537098765375;0.072333984375;0.545520681977272;0.13807421875
28;0.3534868943691254;0.388743884190917;0.070673828125;0.5843724756389856;0.150009765625
29;0.35135238341987135;0.38270325142890216;0.06994140625;0.5724832925647497;0.148462890625
30;0.35751736056059596;0.3831168091669679;0.072880859375;0.5625098209828139;0.14173828125
31;0.342776897624135;0.3745604582130909;0.067939453125;0.5726505915820599;0.1440546875
32;0.33768313731998206;0.36308050222694876;0.06783203125;0.5572833921909333;0.137498046875
33;0.3357404039055109;0.3626597334444523;0.067333984375;0.5690726367980242;0.140025390625
34;0.32916669219732286;0.3539748439565301;0.0652734375;0.5665954682081937;0.13858984375
35;0.32662644166499377;0.3607893170416355;0.065654296875;0.5669507912099362;0.14228515625
36;0.3304480334743857;0.3599743342027068;0.06595703125;0.5948228316530585;0.148703125
37;0.33112060487270356;0.35406396985054017;0.067236328125;0.5767716049477458;0.13859375
38;0.3247519141435623;0.3547762709856033;0.064794921875;0.5706213654652238;0.139931640625
39;0.3370607943087816;0.356746972091496;0.069228515625;0.5849160539656878;0.139373046875
