Count;Train Loss;Train Loss2;Train error;Val Loss;Val error
0;0.8000015014410019;0.928561065196991;0.179892578125;0.8310224577486515;0.278166015625
1;0.6102184783667326;0.7578669242560864;0.129990234375;0.7277335805743933;0.222013671875
2;0.5406713113188744;0.6689105935394764;0.111337890625;0.679213875606656;0.203830078125
3;0.5009386198595166;0.6193948836624622;0.101904296875;0.6768519639372825;0.208552734375
4;0.4789134141802788;0.5956020721048116;0.094052734375;0.6192823792099953;0.17558203125
5;0.4606687982007861;0.5691582745313645;0.090458984375;0.6328706337586045;0.19090625
6;0.45601392574608324;0.567506306618452;0.091669921875;0.6235142321884632;0.18648828125
7;0.4405897165834904;0.5395722542703152;0.086943359375;0.5914643142521382;0.16627734375
8;0.4209580461680889;0.5223148926347494;0.081015625;0.5739977492541075;0.162228515625
9;0.4162584863603115;0.5138341744989157;0.080576171875;0.5694428388923407;0.15896875
10;0.407649110108614;0.5148678639158607;0.07900390625;0.5675233762711287;0.162984375
11;0.4057496038079262;0.5044658683985471;0.078056640625;0.5625767648220062;0.15812109375
12;0.3910341371968389;0.49537886008620263;0.074814453125;0.5932083749473095;0.1670625
13;0.38636612728238107;0.4858344949036837;0.07328125;0.5117301622033119;0.134611328125
14;0.3729386140778661;0.4633490454405546;0.069775390625;0.5832120580077171;0.16180859375
15;0.3649171683564782;0.4626888459175825;0.068583984375;0.6090842953920365;0.17521484375
16;0.3584860534965992;0.46027577616274357;0.06705078125;0.5914451106637716;0.16254296875
17;0.369612872377038;0.4738038290292025;0.07154296875;0.5869207652360201;0.162798828125
18;0.3592680925130844;0.4524123112112284;0.067314453125;0.5593899880945683;0.147142578125
19;0.355742726624012;0.44598556466400624;0.066396484375;0.5920599885284901;0.162615234375
20;0.34307894241064785;0.434241254106164;0.06474609375;0.5694559704065323;0.156216796875
21;0.348116560280323;0.44035051949322224;0.06580078125;0.5818124634176493;0.1556328125
22;0.345618232190609;0.4297262115031481;0.06525390625;0.5762882898747921;0.149509765625
23;0.34238507844507693;0.4292212376743555;0.06494140625;0.5839175073057413;0.1573046875
24;0.35306591883301736;0.44631637528538703;0.06736328125;0.5738954685181379;0.14569140625
25;0.3311969275213778;0.41715200843289496;0.06185546875;0.5844412937834859;0.152162109375
26;0.32899050168693067;0.418080925270915;0.060869140625;0.6110449654906989;0.158359375
27;0.3417614051327109;0.43694738917052744;0.066005859375;0.6072365136146546;0.162333984375
28;0.333200422860682;0.4258743368089199;0.0646484375;0.6117978604435921;0.158451171875
29;0.3180266636237502;0.4043599981069565;0.06;0.6124515420943498;0.15797265625
30;0.3255135678499937;0.4105134053528309;0.06169921875;0.5752293862104416;0.14594921875
31;0.32035388867370784;0.40126359028741715;0.0610546875;0.6037967175543308;0.156759765625
32;0.3094586139544845;0.3912873181700707;0.057978515625;0.6169663193523884;0.156228515625
