Count;Train Loss;Train Loss2;Train error;Val Loss;Val error
0;nan;366539209190455.94;0.232109375;1.063289384484291;0.172537109375
1;1.0166391402482986;0.9965955877304077;0.17333984375;0.9781030593812465;0.17552734375
2;1.0195609909296035;0.9829237198829651;0.18712890625;0.9347375264763832;0.17194140625
3;0.9803420513868332;0.944098430275917;0.1837109375;0.92877698341012;0.17043359375
4;1.0055919882655144;0.9562896579504013;0.18853515625;0.9598465474247933;0.18212109375
5;1.0102875471115111;0.9475609585642815;0.1973828125;0.9437110747992993;0.18291796875
6;0.966146290898323;0.9207261821627617;0.1890625;0.913019268989563;0.17319921875
7;0.9385565277934075;0.9331543266773223;0.17943359375;0.9233091392219067;0.175728515625
8;0.9220803636312485;0.9186884343624115;0.17572265625;0.8955877790153026;0.169328125
9;0.9256328719854355;0.9197646027803421;0.17802734375;0.9012813250124454;0.17241796875
10;0.92237171292305;0.9173358303308486;0.17515625;0.8957487563192844;0.170287109375
11;0.9316224873065948;0.9260373562574387;0.17984375;0.896818078249693;0.171115234375
12;0.902759003341198;0.8969883391261101;0.173203125;0.8974739997982979;0.171208984375
13;0.9278106302022934;0.9218516635894776;0.1801171875;0.8827594043314457;0.166888671875
14;0.9597697442770005;0.953069124519825;0.18611328125;0.9092792727053165;0.173138671875
15;0.9390286505222321;0.9331634271144867;0.18224609375;0.8812504282593727;0.166041015625
16;0.9386905413866043;0.933873533308506;0.18115234375;0.901876745134592;0.171140625
17;0.9127198621630669;0.9086074256896972;0.17390625;0.8907031428813934;0.168234375
18;0.9261125242710113;0.9225880348682404;0.17763671875;0.9002044377624988;0.171302734375
19;0.9470583379268647;0.9402956175804138;0.18283203125;0.9026144757270813;0.17227734375
20;0.8927753677964211;0.8868165218830109;0.16484375;0.891438490986824;0.170103515625
21;0.917442198395729;0.9128205871582031;0.17236328125;0.9147266516685486;0.175515625
22;0.9179553014039993;0.9104738068580628;0.1752734375;0.9015760622918606;0.172658203125
23;0.9363439327478409;0.9304140746593476;0.17984375;0.891148881405592;0.169138671875
24;0.9157059383392334;0.9111457329988479;0.1756640625;0.9119803036749363;0.17442578125
25;0.9793779397010803;0.975124214887619;0.18857421875;0.9075570107698441;0.174408203125
26;0.914283150434494;0.9064588540792465;0.17419921875;0.9149949747920036;0.175564453125
27;0.9440678665041924;0.9384679141640663;0.18330078125;0.8993324918746948;0.172533203125
28;0.9729830688238144;0.9666971522569656;0.191796875;0.8978613778352738;0.171279296875
29;0.8998630619049073;0.8954555454850197;0.171875;0.897368958055973;0.171994140625
30;0.9241809767484664;0.9178740438818932;0.1773046875;0.9037358185350894;0.17105078125
31;0.9479385265707969;0.9414449757337571;0.18357421875;0.8988844136893749;0.1721015625
32;0.9121346566081047;0.9074547398090362;0.17267578125;0.9043927671909332;0.17224609375
33;0.9281031382083893;0.9231862080097198;0.1765625;0.8823355289101601;0.1675234375
34;0.9447876727581024;0.9386561924219131;0.1790234375;0.8907157465815544;0.17014453125
