Count;Train Loss;Train Loss2;Train error;Val Loss;Val error
0;0.754771520793438;0.8544221238046884;0.165400390625;0.7962392068356275;0.256666015625
1;0.5956014400720596;0.7261529356241226;0.122744140625;0.6972915241122246;0.205630859375
2;0.5442039335519075;0.6761081006377936;0.11033203125;0.6474414740949869;0.176888671875
3;0.5037528939545155;0.6102082015573979;0.099453125;0.6994724655002356;0.197623046875
4;0.4824216190725565;0.5862558864802122;0.09265625;0.6640504160523415;0.187619140625
5;0.4697924425452948;0.5672796805202961;0.089228515625;0.6307976930141449;0.174267578125
6;0.4546187722310424;0.5456683193147183;0.087265625;0.6183041112720966;0.16916796875
7;0.44939473003149033;0.5448589728027582;0.08568359375;0.5790292810946703;0.156474609375
8;0.43007801841944454;0.5209192141145468;0.082158203125;0.5523768274188041;0.14546484375
9;0.4258952929824591;0.5139157334715128;0.0790625;0.5393274566531181;0.1412109375
10;0.4038175764679909;0.4877758254669607;0.074521484375;0.5666703856885433;0.153509765625
11;0.40501091100275516;0.4860416067391634;0.074697265625;0.5948507623076439;0.160162109375
12;0.40092822797596456;0.4906407205015421;0.073701171875;0.594847359597683;0.1636171875
13;0.3828110067918897;0.4744975992664695;0.0695703125;0.6018788123130798;0.163025390625
14;0.37857452131807806;0.4579996025562286;0.067099609375;0.5564468952417374;0.145498046875
15;0.37174459706991914;0.45026884399354455;0.067236328125;0.5505422691106796;0.142693359375
16;0.36652133204042914;0.4509531293809414;0.065458984375;0.5649129007905722;0.144900390625
17;0.3639653902500868;0.44721259739249947;0.067548828125;0.5650913361757993;0.1483828125
18;0.3501056858152151;0.42673428170382977;0.062490234375;0.5565765034258365;0.141119140625
19;0.3498752265796065;0.4180426813662052;0.0639453125;0.5681391813755036;0.149294921875
20;0.3477745208516717;0.4245447178184986;0.060703125;0.565489160656929;0.142802734375
21;0.34283731888979674;0.41722613539546727;0.06013671875;0.5952392786741256;0.1499609375
22;0.33248538836836816;0.40444781742990016;0.05794921875;0.5862814872935415;0.15028125
23;0.3399149340391159;0.4052557925134897;0.060419921875;0.5716572271436453;0.1455625
24;0.325744235701859;0.3960610722005367;0.05634765625;0.6048999173343181;0.152634765625
25;0.3398900883644819;0.4113066620379686;0.0621875;0.6181008386015892;0.1587734375
26;0.32047449715435505;0.3870802143216133;0.056025390625;0.5931225649863482;0.148169921875
27;0.32011571925133464;0.38731620386242865;0.054912109375;0.5589255401939154;0.135650390625
28;0.3175562060624361;0.3846684793382883;0.054853515625;0.608404363155365;0.150751953125
