Count;Train Loss;Train Loss2;Train error;Val Loss;Val error
1;0.6337130908668042;0.660287082195282;0.141513671875;0.6384979792013764;0.1983642578125
2;0.5991020216792822;0.6259775922447443;0.137568359375;0.6332748589962721;0.19233984375
3;0.5710635860264301;0.6048741194605828;0.128642578125;0.6338617460280657;0.197275390625
4;0.5546280094981193;0.6032631753385067;0.121474609375;0.6557404875382781;0.2131416015625
5;0.5355006398260593;0.5890886907279491;0.1201953125;0.6598653013929725;0.2168427734375
6;0.5368839414417743;0.5839879401773215;0.119140625;0.6073406505063176;0.1889677734375
7;0.5344434311240911;0.5858887570351362;0.120048828125;0.5980927248075605;0.1935380859375
8;0.5077757494151592;0.561470251455903;0.112119140625;0.5675949795097113;0.171287109375
9;0.4955695418268442;0.5500248135626316;0.10998046875;0.5755017036646605;0.1758046875
10;0.47113876007497313;0.5184115647152067;0.10466796875;0.5862579152882099;0.1853212890625
11;0.4710190490633249;0.5278093083202839;0.10736328125;0.5884296033456922;0.1921416015625
12;0.46570037040859463;0.5274281495064497;0.1042578125;0.5969810015261173;0.1980244140625
13;0.43621287554502486;0.506083983592689;0.09779296875;0.6005665392875671;0.1945263671875
14;0.440211599804461;0.4974395505338907;0.09857421875;0.5569175403118134;0.175607421875
15;0.4260397107899189;0.4836700494214892;0.096142578125;0.5576568901464343;0.1717744140625
16;0.42022775202989576;0.4809367301315069;0.0940234375;0.5633332121148705;0.1761787109375
17;0.413498627319932;0.47822492524981497;0.091875;0.5753840211629867;0.187203125
18;0.3955196688696742;0.45991464599967;0.088466796875;0.5649562227502465;0.179845703125
19;0.393672419115901;0.4483924281969667;0.08765625;0.5558019100949169;0.171490234375
20;0.3841300140321255;0.4433699453994632;0.086845703125;0.5302858789935708;0.165015625
21;0.38212381936609746;0.4391723605617881;0.084140625;0.5476504294350744;0.17136328125
22;0.3687198619544506;0.428402625694871;0.0818359375;0.5457798319160938;0.1682001953125
23;0.374796270057559;0.4312886985391378;0.083896484375;0.546160264942795;0.1668359375
24;0.358316460326314;0.4167084509134293;0.078369140625;0.5457746535539627;0.168119140625
25;0.3658767291903496;0.4237879429757595;0.082998046875;0.5520055633634329;0.1718232421875
26;0.34745373837649823;0.405701669678092;0.076640625;0.5396914014667272;0.162396484375
27;0.352788979113102;0.4049912128597498;0.077529296875;0.5415237360820174;0.16226171875
28;0.34566325530409814;0.4051649534702301;0.0766015625;0.5818938905894756;0.1766259765625
29;0.34197985485196114;0.39236587356776;0.07546875;0.5412360331900418;0.1581923828125
30;0.33637112025171517;0.3925212400779128;0.075947265625;0.5628175634816289;0.1653466796875
31;0.32929405838251113;0.3825662590190768;0.073095703125;0.5427809530086816;0.1569619140625
32;0.3191657240688801;0.3714875015616417;0.07017578125;0.5409016732871532;0.1586142578125
33;0.3147315591946244;0.3682507748529315;0.068994140625;0.575441994484514;0.16558203125
34;0.3097879229858518;0.360079394839704;0.067490234375;0.5234363019727171;0.14691796875
35;0.30451974164694545;0.360874786414206;0.066611328125;0.5410083021335303;0.15217578125
36;0.30699951365590095;0.3640925246849656;0.067578125;0.5524863000251353;0.15449609375
37;0.30937789551913736;0.3574250004813075;0.0680859375;0.5411771575212478;0.1451005859375
38;0.3056172805652022;0.3563646285235882;0.066201171875;0.5304244438298047;0.148283203125
39;0.30359455082565545;0.3535158595815301;0.067197265625;0.545792705450207;0.1518935546875
40;0.2953482304885984;0.34555425141006707;0.064287109375;0.5415667843446136;0.150646484375
41;0.28657300062477586;0.3323474604263902;0.06205078125;0.5332726423963904;0.147861328125
42;0.282830814961344;0.3319110144302249;0.061083984375;0.5424694298952818;0.15097265625
43;0.2866629496961832;0.33998601846396925;0.062333984375;0.5755923143848777;0.16089453125
44;0.2792595484480262;0.32502098128199575;0.060517578125;0.5589220500290394;0.1507900390625
45;0.2758561846613884;0.319770317748189;0.059833984375;0.5319985040016473;0.145404296875
46;0.2679441396519542;0.3173667412996292;0.057490234375;0.5184254651032388;0.139484375
47;0.2774706168100238;0.33276742160320283;0.059638671875;0.581377001170069;0.1544140625
48;0.26777557950466874;0.31891612492501736;0.05814453125;0.5391415208354592;0.1361806640625
49;0.2555882091447711;0.3122426054999232;0.05388671875;0.5537095386385917;0.1467509765625
