Count;Train Loss;Train error;Val error
0;0.0;0.29833984375;0.319197265625
1;0.0;0.2334765625;0.278814453125
2;0.0;0.24806640625;0.300908203125
3;0.0;0.26798828125;0.32565234375
4;0.0;0.274921875;0.242345703125
5;0.0;0.2366796875;0.2216015625
6;0.0;0.2355859375;0.337279296875
7;0.0;0.23048828125;0.32172265625
8;0.0;0.2558984375;0.3675703125
9;0.0;0.24669921875;0.218333984375
10;0.0;0.2153125;0.278556640625
11;0.0;0.22935546875;0.361224609375
12;0.0;0.2086328125;0.178861328125
13;0.0;0.20794921875;0.24515625
14;0.0;0.23052734375;0.311494140625
15;0.0;0.23234375;0.383181640625
16;0.0;0.19724609375;0.209427734375
17;0.0;0.2116796875;0.178408203125
18;0.0;0.23404296875;0.1867421875
19;0.0;0.23806640625;0.205123046875
20;0.0;0.214296875;0.25865625
21;0.0;0.2131640625;0.2028515625
22;0.0;0.2068359375;0.18655859375
23;0.0;0.19525390625;0.2159921875
24;0.0;0.201328125;0.172955078125
25;0.0;0.2063671875;0.306609375
26;0.0;0.19330078125;0.177134765625
27;0.0;0.20126953125;0.204515625
28;0.0;0.21697265625;0.1943515625
29;0.0;0.19548828125;0.286708984375
30;0.0;0.19931640625;0.241771484375
31;0.0;0.20908203125;0.230068359375
32;0.0;0.19685546875;0.219271484375
33;0.0;0.21091796875;0.259861328125
34;0.0;0.2059765625;0.19912109375
35;0.0;0.1928515625;0.206935546875
36;0.0;0.20919921875;0.248345703125
37;0.0;0.2159375;0.30336328125
38;0.0;0.21125;0.239966796875
39;0.0;0.20271484375;0.241111328125
40;0.0;0.21931640625;0.2229140625
41;0.0;0.1924609375;0.161494140625
42;0.0;0.21703125;0.1868203125
43;0.0;0.190703125;0.210544921875
44;0.0;0.20328125;0.220140625
45;0.0;0.19369140625;0.33224609375
46;0.0;0.1940234375;0.300373046875
47;0.0;0.20396484375;0.203408203125
48;0.0;0.1917578125;0.166572265625
49;0.0;0.18779296875;0.24243359375
50;0.0;0.20771484375;0.297998046875
51;0.0;0.21005859375;0.17962109375
52;0.0;0.19818359375;0.18835546875
53;0.0;0.19240234375;0.1783203125
54;0.0;0.19404296875;0.184583984375
55;0.0;0.2127734375;0.177814453125
56;0.0;0.19763671875;0.274845703125
57;0.0;0.1973046875;0.158564453125
58;0.0;0.188984375;0.224755859375
59;0.0;0.2086328125;0.16268359375
60;0.0;0.23951171875;0.255310546875
61;0.0;0.21833984375;0.1949453125
62;0.0;0.20873046875;0.2159609375
63;0.0;0.21990234375;0.207265625
64;0.0;0.20564453125;0.217271484375
65;0.0;0.2;0.234541015625
66;0.0;0.18591796875;0.277599609375
67;0.0;0.21162109375;0.250666015625
68;0.0;0.21447265625;0.2500390625
69;0.0;0.196484375;0.259390625
70;0.0;0.182890625;0.21265625
71;0.0;0.2044921875;0.19025390625
72;0.0;0.21255859375;0.204373046875
73;0.0;0.199609375;0.1878828125
74;0.0;0.189921875;0.168904296875
75;0.0;0.1981640625;0.17467578125
76;0.0;0.21845703125;0.207955078125
77;0.0;0.197890625;0.217146484375
78;0.0;0.20744140625;0.25450390625
79;0.0;0.2145703125;0.206228515625
80;0.0;0.1930859375;0.342216796875
81;0.0;0.18689453125;0.26782421875
82;0.0;0.2002734375;0.259775390625
83;0.0;0.20232421875;0.204041015625
84;0.0;0.1924609375;0.20415625
85;0.0;0.1969921875;0.333359375
86;0.0;0.19314453125;0.252345703125
