Count;Train Loss;Train error;Val error
98;0.0;0.164765625;0.173896484375
99;0.0;0.16935546875;0.17051953125
100;0.0;0.171015625;0.166724609375
101;0.0;0.16859375;0.168197265625
102;0.0;0.16365234375;0.16923046875
103;0.0;0.16603515625;0.18163671875
104;0.0;0.16376953125;0.176384765625
105;0.0;0.173359375;0.169705078125
106;0.0;0.1698828125;0.17003125
107;0.0;0.1669921875;0.166830078125
108;0.0;0.1668359375;0.203498046875
109;0.0;0.16263671875;0.202240234375
110;0.0;0.16640625;0.17044921875
111;0.0;0.16607421875;0.1670390625
112;0.0;0.1601171875;0.180294921875
113;0.0;0.1598828125;0.1666875
114;0.0;0.167890625;0.170466796875
115;0.0;0.16376953125;0.178623046875
116;0.0;0.16109375;0.17147265625
117;0.0;0.16310546875;0.18430078125
118;0.0;0.1645703125;0.171814453125
119;0.0;0.1631640625;0.17408203125
120;0.0;0.1577734375;0.175650390625
121;0.0;0.16447265625;0.1764375
122;0.0;0.16203125;0.16938671875
123;0.0;0.16166015625;0.179197265625
124;0.0;0.1621875;0.182
125;0.0;0.17083984375;0.1708359375
126;0.0;0.16025390625;0.169634765625
127;0.0;0.1619140625;0.190275390625
128;0.0;0.16533203125;0.17
129;0.0;0.15634765625;0.165138671875
130;0.0;0.16767578125;0.1682578125
131;0.0;0.1621484375;0.17073828125
132;0.0;0.17169921875;0.167470703125
133;0.0;0.16015625;0.170291015625
134;0.0;0.1609375;0.174349609375
135;0.0;0.16701171875;0.1650703125
136;0.0;0.16419921875;0.16430859375
137;0.0;0.1673046875;0.174302734375
138;0.0;0.15955078125;0.17627734375
139;0.0;0.15802734375;0.166853515625
140;0.0;0.1584375;0.168513671875
141;0.0;0.15705078125;0.16408203125
142;0.0;0.15931640625;0.18787890625
143;0.0;0.15962890625;0.1821328125
144;0.0;0.15845703125;0.173861328125
145;0.0;0.156796875;0.163966796875
146;0.0;0.16572265625;0.173623046875
147;0.0;0.16154296875;0.172857421875
148;0.0;0.15982421875;0.168703125
149;0.0;0.14916015625;0.167259765625
150;0.0;0.1635546875;0.177244140625
151;0.0;0.15775390625;0.167251953125
152;0.0;0.16029296875;0.160380859375
153;0.0;0.16861328125;0.159751953125
154;0.0;0.15625;0.170322265625
155;0.0;0.15919921875;0.16666796875
156;0.0;0.16142578125;0.164203125
157;0.0;0.1612890625;0.16118359375
158;0.0;0.15662109375;0.178435546875
159;0.0;0.1575;0.165794921875
160;0.0;0.157734375;0.16856640625
161;0.0;0.170546875;0.19308984375
162;0.0;0.16224609375;0.185603515625
163;0.0;0.165078125;0.16676171875
164;0.0;0.1569921875;0.190158203125
165;0.0;0.16087890625;0.1667890625
166;0.0;0.15677734375;0.169875
167;0.0;0.16375;0.166646484375
168;0.0;0.15880859375;0.171451171875
169;0.0;0.1606640625;0.178123046875
170;0.0;0.15890625;0.16398828125
171;0.0;0.1576171875;0.168001953125
172;0.0;0.1592578125;0.164857421875
173;0.0;0.1528125;0.16902734375
174;0.0;0.16591796875;0.15975
175;0.0;0.16017578125;0.162501953125
176;0.0;0.15541015625;0.166337890625
177;0.0;0.15486328125;0.161873046875
178;0.0;0.15669921875;0.166373046875
179;0.0;0.16115234375;0.16739453125
180;0.0;0.154375;0.1641640625
181;0.0;0.15697265625;0.163322265625
182;0.0;0.15509765625;0.163943359375
183;0.0;0.15388671875;0.16214453125
184;0.0;0.1629296875;0.174244140625
185;0.0;0.15615234375;0.176728515625
186;0.0;0.1572265625;0.15771875
187;0.0;0.1548828125;0.17596875
188;0.0;0.150859375;0.16378125
189;0.0;0.1528515625;0.158923828125
190;0.0;0.15650390625;0.15963671875
191;0.0;0.1607421875;0.155091796875
192;0.0;0.15705078125;0.1834765625
193;0.0;0.1564453125;0.162673828125
194;0.0;0.154453125;0.154572265625
195;0.0;0.15416015625;0.17133203125
196;0.0;0.15712890625;0.151572265625
197;0.0;0.15599609375;0.16117578125
198;0.0;0.1521875;0.180630859375
199;0.0;0.1501171875;0.166130859375
