Count;Train Loss;Train error;Val error
0;0.0;0.21203125;0.220974609375
1;0.0;0.24587890625;0.23130078125
2;0.0;0.2298828125;0.24598046875
3;0.0;0.2571484375;0.237705078125
4;0.0;0.25765625;0.259484375
5;0.0;0.24505859375;0.24350390625
6;0.0;0.266484375;0.253478515625
7;0.0;0.2707421875;0.267005859375
8;0.0;0.2604296875;0.247671875
9;0.0;0.28017578125;0.285095703125
10;0.0;0.26251953125;0.242900390625
11;0.0;0.2719140625;0.31555859375
12;0.0;0.26162109375;0.290912109375
13;0.0;0.25826171875;0.263673828125
14;0.0;0.2752734375;0.302615234375
15;0.0;0.26263671875;0.261751953125
16;0.0;0.26283203125;0.252708984375
17;0.0;0.24259765625;0.252904296875
18;0.0;0.25361328125;0.24710546875
19;0.0;0.2779296875;0.24654296875
20;0.0;0.2399609375;0.274841796875
21;0.0;0.23287109375;0.251123046875
22;0.0;0.24833984375;0.226642578125
23;0.0;0.25021484375;0.255060546875
24;0.0;0.24201171875;0.23003515625
25;0.0;0.2505078125;0.27454296875
26;0.0;0.23064453125;0.222970703125
27;0.0;0.216015625;0.26446875
28;0.0;0.233125;0.22728125
29;0.0;0.22431640625;0.230404296875
30;0.0;0.2153125;0.2186328125
31;0.0;0.23125;0.21896875
32;0.0;0.2190234375;0.216421875
33;0.0;0.217734375;0.21319140625
34;0.0;0.21896484375;0.227724609375
35;0.0;0.22271484375;0.21572265625
36;0.0;0.2266796875;0.224314453125
37;0.0;0.2208984375;0.226845703125
38;0.0;0.20322265625;0.219046875
39;0.0;0.198046875;0.222724609375
40;0.0;0.2046484375;0.2108125
41;0.0;0.2083203125;0.204130859375
42;0.0;0.21439453125;0.19309375
43;0.0;0.189140625;0.2033515625
44;0.0;0.21234375;0.198771484375
45;0.0;0.18828125;0.21393359375
46;0.0;0.19734375;0.206662109375
47;0.0;0.19771484375;0.1911328125
48;0.0;0.201796875;0.190951171875
49;0.0;0.19767578125;0.1950703125
50;0.0;0.1950390625;0.189884765625
51;0.0;0.194921875;0.19558984375
52;0.0;0.1916015625;0.185021484375
53;0.0;0.194921875;0.185265625
54;0.0;0.19873046875;0.182046875
55;0.0;0.1960546875;0.1819140625
56;0.0;0.1855859375;0.19706640625
57;0.0;0.19015625;0.2056875
58;0.0;0.1823046875;0.198130859375
59;0.0;0.188046875;0.19331640625
60;0.0;0.18390625;0.200373046875
61;0.0;0.19037109375;0.187140625
62;0.0;0.18271484375;0.192919921875
63;0.0;0.18369140625;0.184794921875
64;0.0;0.18236328125;0.1886640625
65;0.0;0.1808203125;0.185142578125
66;0.0;0.1820703125;0.180556640625
67;0.0;0.18623046875;0.192611328125
68;0.0;0.1728125;0.19488671875
69;0.0;0.177265625;0.175779296875
70;0.0;0.179921875;0.1924765625
71;0.0;0.1773828125;0.17826171875
72;0.0;0.17927734375;0.1727265625
73;0.0;0.18123046875;0.182666015625
74;0.0;0.17787109375;0.177767578125
75;0.0;0.18140625;0.1731328125
76;0.0;0.17029296875;0.179009765625
77;0.0;0.18349609375;0.170595703125
78;0.0;0.17744140625;0.18425390625
79;0.0;0.17380859375;0.17748828125
80;0.0;0.17671875;0.1807265625
81;0.0;0.17455078125;0.19261328125
82;0.0;0.17177734375;0.17991015625
83;0.0;0.17044921875;0.1783671875
84;0.0;0.16701171875;0.18116796875
85;0.0;0.174453125;0.178900390625
86;0.0;0.17677734375;0.1746796875
87;0.0;0.1770703125;0.170626953125
88;0.0;0.17412109375;0.182515625
89;0.0;0.1657421875;0.176837890625
90;0.0;0.16220703125;0.170490234375
91;0.0;0.17029296875;0.16915234375
92;0.0;0.17794921875;0.170634765625
93;0.0;0.16353515625;0.170720703125
94;0.0;0.18556640625;0.168681640625
