Count;Train Loss;Train error;Val error
69;0.0;0.1758203125;0.17851953125
70;0.0;0.18041015625;0.189279296875
71;0.0;0.1763671875;0.179623046875
72;0.0;0.1783203125;0.172544921875
73;0.0;0.18205078125;0.18625390625
74;0.0;0.18076171875;0.1783046875
75;0.0;0.1809375;0.1712109375
76;0.0;0.17736328125;0.179931640625
77;0.0;0.18185546875;0.175173828125
78;0.0;0.17896484375;0.1826484375
79;0.0;0.17296875;0.179615234375
80;0.0;0.1748828125;0.1823828125
81;0.0;0.17302734375;0.190669921875
82;0.0;0.1775;0.183248046875
83;0.0;0.1712109375;0.176798828125
84;0.0;0.16697265625;0.18298046875
85;0.0;0.1718359375;0.177609375
86;0.0;0.175078125;0.173443359375
87;0.0;0.17705078125;0.17133203125
88;0.0;0.17291015625;0.182169921875
89;0.0;0.1671875;0.1758828125
90;0.0;0.16046875;0.16992578125
91;0.0;0.17095703125;0.168384765625
92;0.0;0.17373046875;0.17116796875
93;0.0;0.16109375;0.1700234375
94;0.0;0.1854296875;0.171001953125
95;0.0;0.16771484375;0.180837890625
96;0.0;0.1751953125;0.174142578125
97;0.0;0.1699609375;0.172541015625
98;0.0;0.16837890625;0.172138671875
99;0.0;0.16798828125;0.170111328125
100;0.0;0.1686328125;0.1659765625
101;0.0;0.166171875;0.167419921875
102;0.0;0.16466796875;0.169775390625
103;0.0;0.1655078125;0.181826171875
104;0.0;0.1643359375;0.17926171875
105;0.0;0.1716796875;0.1710625
106;0.0;0.16986328125;0.168732421875
107;0.0;0.16802734375;0.166876953125
108;0.0;0.167265625;0.1955703125
109;0.0;0.162890625;0.198779296875
110;0.0;0.16689453125;0.16926953125
111;0.0;0.1662890625;0.165470703125
112;0.0;0.1606640625;0.189482421875
113;0.0;0.1596484375;0.170951171875
114;0.0;0.16654296875;0.1685
115;0.0;0.1624609375;0.171203125
116;0.0;0.1588671875;0.171990234375
117;0.0;0.1636328125;0.181078125
118;0.0;0.16470703125;0.17344921875
119;0.0;0.16533203125;0.17266015625
120;0.0;0.160546875;0.1795703125
121;0.0;0.16408203125;0.179896484375
122;0.0;0.16201171875;0.170005859375
123;0.0;0.1618359375;0.17813671875
124;0.0;0.160078125;0.188587890625
125;0.0;0.168984375;0.166486328125
126;0.0;0.16169921875;0.168
127;0.0;0.16265625;0.192140625
128;0.0;0.1659765625;0.171599609375
129;0.0;0.15830078125;0.16569921875
130;0.0;0.16890625;0.16503125
131;0.0;0.16171875;0.174654296875
132;0.0;0.17001953125;0.1671484375
133;0.0;0.163046875;0.165400390625
134;0.0;0.1613671875;0.173599609375
135;0.0;0.1630859375;0.164611328125
136;0.0;0.16447265625;0.163193359375
137;0.0;0.1658984375;0.177126953125
138;0.0;0.16025390625;0.17759765625
139;0.0;0.1591015625;0.164607421875
140;0.0;0.15890625;0.1681640625
141;0.0;0.15365234375;0.166236328125
142;0.0;0.15796875;0.1846953125
143;0.0;0.159765625;0.176607421875
144;0.0;0.159609375;0.175146484375
145;0.0;0.15564453125;0.164498046875
146;0.0;0.165390625;0.1766484375
147;0.0;0.16193359375;0.17525390625
148;0.0;0.16025390625;0.168302734375
149;0.0;0.14853515625;0.172142578125
150;0.0;0.1621875;0.17692578125
151;0.0;0.16083984375;0.166798828125
152;0.0;0.1615234375;0.1623828125
153;0.0;0.16666015625;0.16024609375
154;0.0;0.1569140625;0.169609375
155;0.0;0.15951171875;0.167466796875
156;0.0;0.1620703125;0.1650859375
157;0.0;0.1608984375;0.164623046875
158;0.0;0.15822265625;0.175595703125
159;0.0;0.1564453125;0.1659765625
160;0.0;0.157421875;0.16989453125
161;0.0;0.16541015625;0.1869765625
162;0.0;0.1612890625;0.18051171875
163;0.0;0.16373046875;0.16591015625
164;0.0;0.15634765625;0.19186328125
165;0.0;0.1616015625;0.16556640625
166;0.0;0.156953125;0.173044921875
167;0.0;0.16142578125;0.167177734375
168;0.0;0.1592578125;0.168810546875
169;0.0;0.15748046875;0.1816875
170;0.0;0.15921875;0.1602890625
171;0.0;0.157890625;0.169126953125
172;0.0;0.15951171875;0.16415234375
173;0.0;0.15185546875;0.1646484375
174;0.0;0.165703125;0.163384765625
175;0.0;0.1584765625;0.1607421875
176;0.0;0.155625;0.16476953125
177;0.0;0.1540625;0.164
178;0.0;0.15671875;0.16425390625
179;0.0;0.16005859375;0.167142578125
180;0.0;0.15361328125;0.166021484375
181;0.0;0.156328125;0.16384375
182;0.0;0.153984375;0.166595703125
